(0.0003, 400, 0.3, 1, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 50, 0.1, 9, 5): {'acc': 0.99024390243902438, 'rec': 1.0, 'prec': 0.97826086956521741, 'f1': 0.98901098901098905}
(0.1, 800, 0.3, 7, 20): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.0001, 400, 0.3, 5, 10): {'acc': 0.63414634146341464, 'rec': 0.20000000000000001, 'prec': 0.8571428571428571, 'f1': 0.32432432432432434}
(0.03, 800, 0.9, 7, 5): {'acc': 0.93658536585365859, 'rec': 0.9555555555555556, 'prec': 0.90526315789473688, 'f1': 0.92972972972972978}
(0.1, 200, 0.9, 5, 15): {'acc': 0.85365853658536583, 'rec': 1.0, 'prec': 0.75, 'f1': 0.8571428571428571}
(0.0001, 200, 0.5, 7, 25): {'acc': 0.8878048780487805, 'rec': 0.90000000000000002, 'prec': 0.85263157894736841, 'f1': 0.87567567567567572}
(0.1, 100, 0.3, 5, 5): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.01, 50, 0.9, 7, 15): {'acc': 0.76097560975609757, 'rec': 0.92222222222222228, 'prec': 0.66400000000000003, 'f1': 0.77209302325581408}
(0.0001, 400, 0.7, 5, 10): {'acc': 0.75121951219512195, 'rec': 0.53333333333333333, 'prec': 0.84210526315789469, 'f1': 0.65306122448979598}
(0.03, 100, 0.5, 3, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 200, 0.5, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 800, 0.5, 5, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.03, 100, 0.5, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 200, 0.9, 9, 20): {'acc': 0.89756097560975612, 'rec': 0.9555555555555556, 'prec': 0.83495145631067957, 'f1': 0.89119170984455953}
(0.1, 800, 0.9, 3, 5): {'acc': 0.81463414634146336, 'rec': 0.90000000000000002, 'prec': 0.73636363636363633, 'f1': 0.81000000000000005}
(0.003, 200, 0.3, 3, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 400, 0.5, 3, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 100, 0.5, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 200, 0.9, 5, 25): {'acc': 0.6097560975609756, 'rec': 0.36666666666666664, 'prec': 0.5892857142857143, 'f1': 0.45205479452054792}
(0.003, 800, 0.7, 9, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 200, 0.1, 1, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 200, 0.1, 3, 10): {'acc': 0.98536585365853657, 'rec': 0.97777777777777775, 'prec': 0.9887640449438202, 'f1': 0.98324022346368722}
(0.001, 400, 0.7, 9, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 800, 0.7, 3, 5): {'acc': 0.81951219512195117, 'rec': 0.75555555555555554, 'prec': 0.81927710843373491, 'f1': 0.78612716763005774}
(0.01, 400, 0.3, 9, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 100, 0.7, 5, 10): {'acc': 0.56585365853658531, 'rec': 0.1111111111111111, 'prec': 0.52631578947368418, 'f1': 0.1834862385321101}
(0.01, 100, 0.7, 3, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.03, 800, 0.3, 5, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.03, 800, 0.9, 5, 15): {'acc': 0.99512195121951219, 'rec': 0.98888888888888893, 'prec': 1.0, 'f1': 0.99441340782122911}
(0.01, 100, 0.7, 7, 15): {'acc': 0.99512195121951219, 'rec': 1.0, 'prec': 0.98901098901098905, 'f1': 0.99447513812154698}
(0.0003, 100, 0.1, 5, 10): {'acc': 0.81951219512195117, 'rec': 0.62222222222222223, 'prec': 0.94915254237288138, 'f1': 0.7516778523489932}
(0.03, 50, 0.7, 5, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 100, 0.7, 1, 15): {'acc': 0.70243902439024386, 'rec': 0.6333333333333333, 'prec': 0.6705882352941176, 'f1': 0.65142857142857136}
(0.1, 100, 0.5, 5, 5): {'acc': 0.99512195121951219, 'rec': 1.0, 'prec': 0.98901098901098905, 'f1': 0.99447513812154698}
(0.01, 200, 0.5, 5, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0003, 100, 0.3, 5, 15): {'acc': 0.81951219512195117, 'rec': 0.69999999999999996, 'prec': 0.86301369863013699, 'f1': 0.77300613496932513}
(0.1, 800, 0.3, 7, 5): {'acc': 0.91219512195121955, 'rec': 0.85555555555555551, 'prec': 0.93902439024390238, 'f1': 0.89534883720930225}
(3e-05, 50, 0.9, 7, 15): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.001, 50, 0.5, 7, 25): {'acc': 0.82439024390243898, 'rec': 0.72222222222222221, 'prec': 0.85526315789473684, 'f1': 0.78313253012048201}
(0.003, 100, 0.5, 9, 5): {'acc': 0.92195121951219516, 'rec': 1.0, 'prec': 0.84905660377358494, 'f1': 0.91836734693877553}
(0.0003, 200, 0.1, 1, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 100, 0.9, 9, 5): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.0003, 800, 0.5, 7, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 400, 0.5, 1, 25): {'acc': 0.91707317073170735, 'rec': 0.9555555555555556, 'prec': 0.86868686868686873, 'f1': 0.91005291005291011}
(0.03, 50, 0.7, 9, 15): {'acc': 0.85853658536585364, 'rec': 0.9555555555555556, 'prec': 0.77477477477477474, 'f1': 0.85572139303482586}
(0.003, 100, 0.7, 7, 10): {'acc': 0.98536585365853657, 'rec': 1.0, 'prec': 0.967741935483871, 'f1': 0.98360655737704916}
(0.001, 200, 0.9, 1, 25): {'acc': 0.91219512195121955, 'rec': 0.85555555555555551, 'prec': 0.93902439024390238, 'f1': 0.89534883720930225}
(0.0001, 200, 0.5, 9, 10): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.03, 100, 0.9, 1, 15): {'acc': 0.85365853658536583, 'rec': 0.84444444444444444, 'prec': 0.82608695652173914, 'f1': 0.8351648351648352}
(0.0001, 200, 0.9, 1, 15): {'acc': 0.64390243902439026, 'rec': 0.33333333333333331, 'prec': 0.69767441860465118, 'f1': 0.45112781954887216}
(0.001, 100, 0.5, 5, 10): {'acc': 0.92682926829268297, 'rec': 0.92222222222222228, 'prec': 0.91208791208791207, 'f1': 0.91712707182320441}
(0.001, 50, 0.1, 9, 10): {'acc': 0.68780487804878043, 'rec': 0.29999999999999999, 'prec': 0.9642857142857143, 'f1': 0.45762711864406774}
(0.0003, 100, 0.9, 9, 10): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.03, 200, 0.9, 1, 25): {'acc': 0.93658536585365859, 'rec': 0.96666666666666667, 'prec': 0.89690721649484539, 'f1': 0.93048128342245995}
(0.01, 400, 0.5, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 50, 0.1, 7, 5): {'acc': 0.81951219512195117, 'rec': 0.66666666666666663, 'prec': 0.89552238805970152, 'f1': 0.76433121019108274}
(0.0001, 800, 0.1, 5, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 800, 0.3, 3, 20): {'acc': 0.6634146341463415, 'rec': 0.44444444444444442, 'prec': 0.67796610169491522, 'f1': 0.53691275167785235}
(0.0001, 50, 0.1, 7, 15): {'acc': 0.69756097560975605, 'rec': 0.68888888888888888, 'prec': 0.64583333333333337, 'f1': 0.66666666666666674}
(3e-05, 400, 0.5, 3, 25): {'acc': 0.70731707317073167, 'rec': 0.51111111111111107, 'prec': 0.74193548387096775, 'f1': 0.60526315789473684}
(0.001, 100, 0.1, 3, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.03, 50, 0.3, 1, 5): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 200, 0.5, 3, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 100, 0.1, 9, 15): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.0003, 400, 0.7, 9, 5): {'acc': 0.79024390243902443, 'rec': 0.62222222222222223, 'prec': 0.86153846153846159, 'f1': 0.72258064516129028}
(0.0001, 200, 0.7, 9, 25): {'acc': 0.73170731707317072, 'rec': 0.57777777777777772, 'prec': 0.75362318840579712, 'f1': 0.65408805031446537}
(0.001, 400, 0.7, 1, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 50, 0.5, 7, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.03, 200, 0.5, 7, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 50, 0.5, 9, 25): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.001, 400, 0.9, 3, 25): {'acc': 0.89268292682926831, 'rec': 0.87777777777777777, 'prec': 0.87777777777777777, 'f1': 0.87777777777777788}
(0.0003, 100, 0.1, 3, 25): {'acc': 0.99512195121951219, 'rec': 0.98888888888888893, 'prec': 1.0, 'f1': 0.99441340782122911}
(0.0003, 800, 0.7, 3, 15): {'acc': 0.99024390243902438, 'rec': 0.98888888888888893, 'prec': 0.98888888888888893, 'f1': 0.98888888888888893}
(0.003, 50, 0.3, 7, 15): {'acc': 0.99512195121951219, 'rec': 0.98888888888888893, 'prec': 1.0, 'f1': 0.99441340782122911}
(3e-05, 800, 0.1, 9, 20): {'acc': 0.90731707317073174, 'rec': 0.78888888888888886, 'prec': 1.0, 'f1': 0.88198757763975155}
(0.0003, 50, 0.1, 7, 15): {'acc': 0.775609756097561, 'rec': 0.59999999999999998, 'prec': 0.84375, 'f1': 0.7012987012987012}
(3e-05, 400, 0.9, 1, 15): {'acc': 0.64878048780487807, 'rec': 0.73333333333333328, 'prec': 0.57894736842105265, 'f1': 0.64705882352941169}
(0.001, 400, 0.7, 7, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 400, 0.1, 9, 10): {'acc': 0.98048780487804876, 'rec': 1.0, 'prec': 0.95744680851063835, 'f1': 0.97826086956521741}
(0.01, 800, 0.1, 1, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 50, 0.9, 9, 20): {'acc': 0.57073170731707312, 'rec': 0.066666666666666666, 'prec': 0.59999999999999998, 'f1': 0.12000000000000001}
(0.003, 50, 0.7, 9, 5): {'acc': 0.85853658536585364, 'rec': 0.87777777777777777, 'prec': 0.81443298969072164, 'f1': 0.84491978609625673}
(0.0003, 800, 0.5, 1, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 800, 0.7, 3, 5): {'acc': 0.61951219512195121, 'rec': 0.55555555555555558, 'prec': 0.56818181818181823, 'f1': 0.5617977528089888}
(0.03, 100, 0.9, 7, 10): {'acc': 0.83902439024390241, 'rec': 0.93333333333333335, 'prec': 0.7567567567567568, 'f1': 0.83582089552238803}
(0.1, 50, 0.7, 7, 15): {'acc': 0.8878048780487805, 'rec': 0.9555555555555556, 'prec': 0.81904761904761902, 'f1': 0.88205128205128214}
(0.0003, 50, 0.3, 9, 15): {'acc': 0.6634146341463415, 'rec': 0.29999999999999999, 'prec': 0.81818181818181823, 'f1': 0.43902439024390244}
(0.0001, 400, 0.3, 3, 25): {'acc': 0.95121951219512191, 'rec': 0.91111111111111109, 'prec': 0.97619047619047616, 'f1': 0.94252873563218387}
(0.03, 100, 0.5, 7, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0003, 800, 0.9, 7, 20): {'acc': 0.86341463414634145, 'rec': 0.93333333333333335, 'prec': 0.79245283018867929, 'f1': 0.85714285714285721}
(0.1, 800, 0.5, 1, 15): {'acc': 0.99512195121951219, 'rec': 0.98888888888888893, 'prec': 1.0, 'f1': 0.99441340782122911}
(3e-05, 50, 0.7, 9, 25): {'acc': 0.56585365853658531, 'rec': 0.22222222222222221, 'prec': 0.51282051282051277, 'f1': 0.31007751937984496}
(0.0001, 100, 0.3, 1, 20): {'acc': 0.77073170731707319, 'rec': 0.65555555555555556, 'prec': 0.78666666666666663, 'f1': 0.7151515151515152}
(0.003, 800, 0.5, 9, 5): {'acc': 0.98536585365853657, 'rec': 0.96666666666666667, 'prec': 1.0, 'f1': 0.98305084745762705}
(0.1, 50, 0.5, 9, 25): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.003, 200, 0.5, 7, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0003, 200, 0.9, 3, 5): {'acc': 0.63902439024390245, 'rec': 0.20000000000000001, 'prec': 0.90000000000000002, 'f1': 0.32727272727272727}
(3e-05, 400, 0.9, 9, 20): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.003, 400, 0.3, 9, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 50, 0.1, 9, 20): {'acc': 0.63414634146341464, 'rec': 0.31111111111111112, 'prec': 0.68292682926829273, 'f1': 0.42748091603053434}
(0.001, 50, 0.3, 9, 10): {'acc': 0.76585365853658538, 'rec': 0.51111111111111107, 'prec': 0.92000000000000004, 'f1': 0.65714285714285714}
(0.1, 50, 0.9, 5, 5): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.01, 800, 0.3, 3, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 800, 0.1, 1, 5): {'acc': 0.99512195121951219, 'rec': 0.98888888888888893, 'prec': 1.0, 'f1': 0.99441340782122911}
(0.1, 100, 0.3, 9, 25): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.01, 100, 0.9, 9, 10): {'acc': 0.85853658536585364, 'rec': 0.83333333333333337, 'prec': 0.84269662921348309, 'f1': 0.83798882681564235}
(0.01, 100, 0.1, 3, 5): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 50, 0.7, 3, 15): {'acc': 0.81463414634146336, 'rec': 0.76666666666666672, 'prec': 0.80232558139534882, 'f1': 0.78409090909090917}
(0.0003, 100, 0.3, 3, 20): {'acc': 0.89268292682926831, 'rec': 0.8666666666666667, 'prec': 0.88636363636363635, 'f1': 0.8764044943820225}
(0.003, 800, 0.1, 7, 5): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 100, 0.9, 7, 10): {'acc': 0.56097560975609762, 'rec': 0.011111111111111112, 'prec': 0.5, 'f1': 0.021739130434782612}
(0.01, 200, 0.1, 1, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 800, 0.5, 9, 20): {'acc': 0.80000000000000004, 'rec': 0.64444444444444449, 'prec': 0.86567164179104472, 'f1': 0.73885350318471343}
(3e-05, 200, 0.3, 3, 5): {'acc': 0.57560975609756093, 'rec': 0.15555555555555556, 'prec': 0.56000000000000005, 'f1': 0.24347826086956523}
(3e-05, 200, 0.1, 3, 5): {'acc': 0.61951219512195121, 'rec': 0.67777777777777781, 'prec': 0.55454545454545456, 'f1': 0.6100000000000001}
(0.03, 50, 0.3, 5, 5): {'acc': 0.90731707317073174, 'rec': 1.0, 'prec': 0.82568807339449546, 'f1': 0.90452261306532666}
(0.003, 50, 0.1, 5, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 200, 0.3, 7, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 400, 0.1, 3, 5): {'acc': 0.63902439024390245, 'rec': 0.51111111111111107, 'prec': 0.60526315789473684, 'f1': 0.55421686746987964}
(0.003, 100, 0.5, 3, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 100, 0.7, 7, 15): {'acc': 0.98048780487804876, 'rec': 1.0, 'prec': 0.95744680851063835, 'f1': 0.97826086956521741}
(0.01, 100, 0.9, 9, 25): {'acc': 0.92682926829268297, 'rec': 0.96666666666666667, 'prec': 0.87878787878787878, 'f1': 0.92063492063492069}
(0.0003, 400, 0.7, 1, 10): {'acc': 0.89268292682926831, 'rec': 0.81111111111111112, 'prec': 0.9358974358974359, 'f1': 0.86904761904761907}
(3e-05, 800, 0.3, 3, 15): {'acc': 0.83902439024390241, 'rec': 0.71111111111111114, 'prec': 0.90140845070422537, 'f1': 0.79503105590062118}
(0.0003, 400, 0.7, 7, 15): {'acc': 0.92682926829268297, 'rec': 0.97777777777777775, 'prec': 0.87128712871287128, 'f1': 0.92146596858638741}
(0.001, 200, 0.1, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 50, 0.5, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 800, 0.1, 5, 20): {'acc': 0.92195121951219516, 'rec': 0.96666666666666667, 'prec': 0.87, 'f1': 0.91578947368421049}
(0.03, 100, 0.5, 1, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 50, 0.1, 7, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 100, 0.9, 9, 10): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.0001, 400, 0.5, 9, 5): {'acc': 0.75609756097560976, 'rec': 0.72222222222222221, 'prec': 0.72222222222222221, 'f1': 0.72222222222222221}
(0.003, 200, 0.5, 3, 5): {'acc': 0.96585365853658534, 'rec': 0.92222222222222228, 'prec': 1.0, 'f1': 0.95953757225433534}
(0.0001, 400, 0.1, 5, 15): {'acc': 0.99024390243902438, 'rec': 1.0, 'prec': 0.97826086956521741, 'f1': 0.98901098901098905}
(0.03, 200, 0.5, 3, 5): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0003, 400, 0.5, 3, 15): {'acc': 0.99512195121951219, 'rec': 0.98888888888888893, 'prec': 1.0, 'f1': 0.99441340782122911}
(3e-05, 800, 0.7, 7, 5): {'acc': 0.61463414634146341, 'rec': 0.25555555555555554, 'prec': 0.65714285714285714, 'f1': 0.36799999999999994}
(0.0001, 800, 0.3, 9, 5): {'acc': 0.83902439024390241, 'rec': 0.82222222222222219, 'prec': 0.81318681318681318, 'f1': 0.81767955801104963}
(0.0003, 200, 0.5, 3, 20): {'acc': 0.93658536585365859, 'rec': 0.93333333333333335, 'prec': 0.92307692307692313, 'f1': 0.92817679558011057}
(0.0001, 400, 0.7, 5, 5): {'acc': 0.7219512195121951, 'rec': 0.5444444444444444, 'prec': 0.75384615384615383, 'f1': 0.63225806451612909}
(0.0003, 800, 0.9, 3, 20): {'acc': 0.82926829268292679, 'rec': 0.78888888888888886, 'prec': 0.81609195402298851, 'f1': 0.80225988700564965}
(3e-05, 200, 0.9, 3, 5): {'acc': 0.551219512195122, 'rec': 0.1111111111111111, 'prec': 0.45454545454545453, 'f1': 0.17857142857142855}
(0.003, 200, 0.9, 9, 25): {'acc': 0.90731707317073174, 'rec': 0.94444444444444442, 'prec': 0.85858585858585856, 'f1': 0.89947089947089942}
(0.03, 100, 0.9, 9, 20): {'acc': 0.88292682926829269, 'rec': 0.84444444444444444, 'prec': 0.88372093023255816, 'f1': 0.86363636363636365}
(0.03, 800, 0.3, 7, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.03, 200, 0.5, 1, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 100, 0.1, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 400, 0.3, 5, 5): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0001, 400, 0.5, 9, 20): {'acc': 0.91707317073170735, 'rec': 0.98888888888888893, 'prec': 0.84761904761904761, 'f1': 0.91282051282051269}
(0.0003, 50, 0.3, 7, 20): {'acc': 0.68292682926829273, 'rec': 0.29999999999999999, 'prec': 0.93103448275862066, 'f1': 0.45378151260504207}
(0.0003, 100, 0.5, 9, 15): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.1, 50, 0.3, 5, 15): {'acc': 0.99512195121951219, 'rec': 0.98888888888888893, 'prec': 1.0, 'f1': 0.99441340782122911}
(0.0003, 400, 0.1, 9, 15): {'acc': 0.99512195121951219, 'rec': 1.0, 'prec': 0.98901098901098905, 'f1': 0.99447513812154698}
(0.0001, 200, 0.5, 1, 25): {'acc': 0.76097560975609757, 'rec': 0.75555555555555554, 'prec': 0.71578947368421053, 'f1': 0.73513513513513518}
(0.001, 400, 0.3, 3, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 100, 0.1, 3, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 800, 0.1, 5, 5): {'acc': 0.74146341463414633, 'rec': 0.65555555555555556, 'prec': 0.72839506172839508, 'f1': 0.69005847953216382}
(0.0001, 200, 0.9, 9, 15): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.0003, 800, 0.9, 1, 15): {'acc': 0.87317073170731707, 'rec': 0.75555555555555554, 'prec': 0.94444444444444442, 'f1': 0.83950617283950624}
(0.1, 400, 0.5, 9, 20): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.0001, 50, 0.3, 9, 5): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.01, 100, 0.1, 7, 15): {'acc': 0.99024390243902438, 'rec': 1.0, 'prec': 0.97826086956521741, 'f1': 0.98901098901098905}
(0.001, 50, 0.1, 1, 10): {'acc': 0.95121951219512191, 'rec': 0.93333333333333335, 'prec': 0.95454545454545459, 'f1': 0.94382022471910121}
(0.1, 200, 0.3, 3, 15): {'acc': 0.99512195121951219, 'rec': 1.0, 'prec': 0.98901098901098905, 'f1': 0.99447513812154698}
(0.01, 200, 0.3, 5, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.0003, 800, 0.1, 1, 5): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 800, 0.9, 9, 25): {'acc': 0.64390243902439026, 'rec': 0.46666666666666667, 'prec': 0.62686567164179108, 'f1': 0.53503184713375795}
(0.1, 100, 0.1, 1, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 400, 0.7, 5, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 400, 0.7, 1, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 200, 0.1, 9, 5): {'acc': 0.98536585365853657, 'rec': 0.96666666666666667, 'prec': 1.0, 'f1': 0.98305084745762705}
(0.03, 400, 0.7, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 200, 0.9, 3, 15): {'acc': 0.92682926829268297, 'rec': 0.91111111111111109, 'prec': 0.9213483146067416, 'f1': 0.91620111731843579}
(0.001, 100, 0.3, 1, 10): {'acc': 0.99024390243902438, 'rec': 0.97777777777777775, 'prec': 1.0, 'f1': 0.9887640449438202}
(0.0003, 800, 0.1, 7, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.001, 400, 0.3, 5, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.1, 50, 0.9, 5, 10): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.003, 400, 0.3, 9, 20): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.03, 800, 0.9, 3, 25): {'acc': 0.99512195121951219, 'rec': 1.0, 'prec': 0.98901098901098905, 'f1': 0.99447513812154698}
(0.0001, 50, 0.5, 5, 25): {'acc': 0.61463414634146341, 'rec': 0.22222222222222221, 'prec': 0.68965517241379315, 'f1': 0.33613445378151258}
(0.001, 50, 0.5, 9, 25): {'acc': 0.89268292682926831, 'rec': 0.97777777777777775, 'prec': 0.81481481481481477, 'f1': 0.88888888888888884}
(0.003, 200, 0.9, 3, 5): {'acc': 0.83902439024390241, 'rec': 0.91111111111111109, 'prec': 0.76635514018691586, 'f1': 0.8324873096446701}
(0.0003, 50, 0.9, 1, 10): {'acc': 0.57073170731707312, 'rec': 0.55555555555555558, 'prec': 0.51020408163265307, 'f1': 0.53191489361702116}
(0.0003, 200, 0.9, 5, 5): {'acc': 0.56097560975609762, 'rec': 0.0, 'prec': 0.0, 'f1': 0.0}
(0.01, 800, 0.7, 7, 10): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.003, 200, 0.5, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 200, 0.3, 9, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 800, 0.1, 7, 5): {'acc': 0.96585365853658534, 'rec': 0.92222222222222228, 'prec': 1.0, 'f1': 0.95953757225433534}
(0.01, 400, 0.3, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.01, 50, 0.9, 3, 10): {'acc': 0.76585365853658538, 'rec': 0.58888888888888891, 'prec': 0.828125, 'f1': 0.68831168831168832}
(0.0001, 400, 0.7, 9, 5): {'acc': 0.71707317073170729, 'rec': 0.5, 'prec': 0.77586206896551724, 'f1': 0.608108108108108}
(0.03, 200, 0.7, 9, 25): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(3e-05, 50, 0.1, 3, 15): {'acc': 0.51219512195121952, 'rec': 0.59999999999999998, 'prec': 0.4576271186440678, 'f1': 0.51923076923076927}
(0.1, 800, 0.5, 9, 15): {'acc': 1.0, 'rec': 1.0, 'prec': 1.0, 'f1': 1.0}
(0.03, 100, 0.7, 7, 5): {'acc': 0.96097560975609753, 'rec': 1.0, 'prec': 0.91836734693877553, 'f1': 0.95744680851063835}
